mode,fileid,off_failed,off_sil_occupancy,final-only_failed,final-only_sil_occupancy,initial-only_failed,initial-only_sil_occupancy,both_failed,both_sil_occupancy
multipron,arctic_a0416,False,40.32421875,False,40.3232421875,False,40.3232421875,False,40.3232421875
multipron,arctic_a0417,False,40.1240234375,False,40.1240234375,False,40.125,False,40.1240234375
multipron,arctic_a0418,False,28.5009765625,False,28.501953125,False,25.5009765625,False,25.501953125
multipron,arctic_a0419,False,25.82421875,False,25.822265625,False,25.8232421875,False,25.822265625
multipron,arctic_a0420,False,37.83203125,False,37.8330078125,False,37.8330078125,False,37.8330078125
multipron,arctic_a0421,False,20.0029296875,False,20.001953125,False,20.001953125,False,20.001953125
multipron,arctic_a0422,False,41.0322265625,False,41.0341796875,False,41.033203125,False,41.033203125
multipron,arctic_a0423,False,42.970703125,False,42.9697265625,False,42.9697265625,False,42.96875
multipron,arctic_a0424,False,33.9794921875,False,21.978515625,False,33.98046875,False,21.98046875
multipron,arctic_a0425,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0426,False,39.107421875,False,39.107421875,False,39.1064453125,False,39.1064453125
multipron,arctic_a0427,False,42.5673828125,False,42.568359375,False,42.5673828125,False,42.5693359375
multipron,arctic_a0428,False,47.5556640625,False,47.5546875,False,47.556640625,False,47.5546875
multipron,arctic_a0429,False,20.0,False,17.0,False,20.0,False,17.0
multipron,arctic_a0430,False,21.9912109375,False,18.9912109375,False,21.990234375,False,18.9912109375
multipron,arctic_a0431,False,25.01953125,False,25.0205078125,False,25.01953125,False,25.0205078125
multipron,arctic_a0432,False,34.642578125,False,34.642578125,False,34.642578125,False,34.642578125
multipron,arctic_a0433,False,44.126953125,False,44.1259765625,False,44.126953125,False,44.1259765625
multipron,arctic_a0434,False,24.251953125,False,24.2529296875,False,24.251953125,False,24.2529296875
multipron,arctic_a0435,False,22.994140625,False,18.40234375,False,22.9951171875,False,18.40234375
multipron,arctic_a0436,False,41.501953125,False,41.5029296875,False,41.5009765625,False,41.5029296875
multipron,arctic_a0437,False,38.6181640625,False,38.6171875,False,38.619140625,False,38.6171875
multipron,arctic_a0438,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0439,True,0.0,True,0.0,True,0.0,True,0.0
multipron,arctic_a0440,False,27.0302734375,False,27.03125,False,27.03125,False,27.03125
multipron,arctic_a0441,False,34.109375,False,34.109375,False,34.107421875,False,34.109375
multipron,arctic_a0442,False,29.88671875,False,29.88671875,False,29.88671875,False,29.88671875
multipron,arctic_a0443,False,28.197265625,False,28.1962890625,False,28.197265625,False,28.1962890625
multipron,arctic_a0444,False,40.6611328125,False,40.6611328125,False,40.662109375,False,40.6611328125
multipron,arctic_a0445,False,26.03125,False,26.0322265625,False,26.0302734375,False,26.0322265625
multipron,arctic_a0446,False,24.171875,False,24.171875,False,24.171875,False,24.171875
multipron,arctic_a0447,False,43.3369140625,False,43.3369140625,False,43.337890625,False,43.3369140625
